SUID,shared name,name,selected,Name,GS_DESCR,GS_Type,Genes,gs_size,pvalue,fdr_qvalue,fwer_qvalue,ES,NES,Colouring
4728,GO:0040029,GO:0040029,FALSE,GO:0040029,"regulation of gene expression, epigenetic",ENR,CNE04500|CNE01490|CNJ00250|CNI02950|CNI03430|CNL04080|CNF01870|CNL05000|CNC05330|CNA07200|CNI03050|CND03210|CNF02840|CNA05430|CNF01960|CND04550|CNB03940|CNB04370|CNC05310|CNA03420|CNK02230|CNA08010|CNB05360|CNC00780|CNF01550|CNB00550|CNE02030,27,0.0181,0.1298,0.9956,-0.6808,-1.6637,-0.9819
4729,GO:0044108,GO:0044108,FALSE,GO:0044108,cellular alcohol biosynthetic process,ENR,CNB03100|CNJ00460|CNC02410|CNM00100|CNC04470|CNC05080|CNC05660|CNC06200|CND01320|CND02520|CND06110|CNA00300|CNA01070|CNA01960|CNF03720|CNF04830|CNG02670|CNA08290|CNH01240,19,0.0482,0.195,1,-0.667,-1.546,-0.9518
4730,GO:0044107,GO:0044107,FALSE,GO:0044107,cellular alcohol metabolic process,ENR,CNB03100|CNJ00460|CNC02410|CNM00100|CNC04470|CNC05080|CNC05660|CNC06200|CND01320|CND02520|CND06110|CNA00300|CNF01130|CNA01070|CNA01960|CNF03720|CNF04830|CNG02670|CNA08290|CNH01240,20,0.0451,0.1922,1,-0.6599,-1.5423,-0.9549
4731,GO:0031327,GO:0031327,FALSE,GO:0031327,negative regulation of cellular biosynthetic process,ENR,CNN01790|CND03645|CNL05000|CNA07200|CNF01240|CND03210|CND03540|CNF04670|CNH02480|CND04520|CNF01960|CND04550|CND05540|CNA03840|CNA01700|CNA08010|CNB04890|CNC01550|CNC01750|CNE01590|CND05810|CNI02950|CNI03430|CNE03830|CNK03050|CNF00340|CNC07110|CNF02840|CNM02320|CNA05430|CNG01230|CNE04710|CNA06070|CNJ00415|CNH01270|CNK02230|CNL05865|CNM01210|CND01930|CNB00550|CNK02590|CNA06620|CNF03810|CNA06550|CNE01490|CNM01820|CNH00290|CNL04080|CNF01870|CNI04110|CNG00240|CNC05330|CNI03050|CNM01520|CNN00500|CNI03280|CNC02150|CNG01430|CNN00550|CNB03160|CNI04305|CNG02110|CND05090|CNB04370|CNG02640|CNA03420|CNA00400|CNG03620|CNA01820|CNA06710|CNB03080|CNB03300|CNC00780|CNC02990|CNC05810|CNC05900|CND01430|CND03250|CND03730|CND05440|CNE01280|CNE02030|CNE04500|CNE05010|CNE05140|CNF01160|CNF01740|CNF02900|CNH03370|CNJ00250|CNJ00280|CNJ02920|CNK00090|CNK02070|CNK03060|CNK03070|CNM00930|CNA00790|CNA06430|CNH01750|CNA08280|CNB03280|CNB04870|CNC02010|CNC02210|CNC03360|CNC05460|CND02660|CND04750|CND04760|CND04900|CND05580|CNF01540|CNF01680|CNF03820|CNG02835|CNG03790|CNC05020|CNJ01520|CNJ02470|CNK00240|CNF04360|CNL04550|CNC05310|CNL06350|CNM01100|CNN00850|CNF01810|CNG02350|CNB05360|CNF01550|CNB03010|CND01880,133,0,0.1318,0.995,-0.5562,-1.6673,-1
4732,GO:0051310,GO:0051310,FALSE,GO:0051310,metaphase plate congression,ENR,CNF04200|CNA00730|CNH00580|CNA06580|CNB02030|CNJ02500|CNB02120|CNM00940|CND04450|CND05430|CNF01100|CNC01750|CNE02525|CNE02670|CNE04540|CNF00960,16,0.0413,0.1938,1,-0.6848,-1.5459,-0.9587
4733,GO:0030515,GO:0030515,FALSE,GO:0030515,snoRNA binding,ENR,CNE02190|CNF00090|CNF04820|CNG01210|CNI03970|CNJ02290|CNI01790|CNA07420|CNA07530|CNJ00090|CNE01090|CNB05270|CNG01500|CNC02190|CND01790|CND03780|CNC05910|CNG04380|CNE01710|CNL05200|CNE03320,21,0.0085,0.1057,0.8417,-0.7633,-1.8432,-0.9915
4734,GO:0098687,GO:0098687,FALSE,GO:0098687,chromosomal region,ENR,CNF04210|CNL05000|CNA07200|CND03210|CNA03600|CNA00540|CNA00730|CNA06580|CNA03420|CNA06990|CNA08010|CNB02030|CNB02120|CND02700|CNC01510|CND04450|CND05430|CNA03095|CNE02525|CNE02670|CNE02770|CNG04430|CNE04540|CNA04090|CND01810|CNF00960|CNB03235|CNC02405|CNF04200|CNG02380|CNE03460|CND02590|CND02690|CNG03150|CNI00780|CND04050|CNH03545|CNK01970|CNI02500|CNJ00250|CNI02940|CNI03430|CNH00950|CNJ02500|CNI02480|CNM00140|CNM00940|CNG02140|CNN01340|CNF01100|CNA05430|CNF03190|CNG01080|CNF02070|CNB01380|CNE02180|CNG04180|CNF04360|CNH00580|CNI02900|CNI03620|CNH01680|CNK02230|CNA06370|CNC06740|CND04360|CNF01550|CNK02970,68,0.0161,0.1394,0.9713,-0.6029,-1.7276,-0.9839
4735,GO:0008608,GO:0008608,FALSE,GO:0008608,attachment of spindle microtubules to kinetochore,ENR,CNB03235|CNC02405|CNF04200|CNA00730|CNG03150|CND04050|CNH00580|CNA06580|CNB02030|CNJ02500|CNB02120|CNM00940|CND04450|CND05430|CNF01100|CNC01750|CNA03095|CNE02525|CNE02670|CNG01080|CNE04540|CNF00960,22,0.0302,0.1552,0.9996,-0.6696,-1.6067,-0.9698
4736,GO:0031167,GO:0031167,FALSE,GO:0031167,rRNA methylation,ENR,CNE03520|CNF03010|CNI01820|CNJ00110|CNJ01990|CNJ02130|CNK00110|CNA02480|CNB02220|CNB02570|CNB05130|CNB05160|CNC01420|CNC04020|CND02300,15,0.0106,0.1376,0.9919,-0.7547,-1.6803,-0.9894
4737,GO:0015935,GO:0015935,FALSE,GO:0015935,small ribosomal subunit,ENR,CNB04730|CNC01900|CNC02880|CND02780|CNC03760|CNC04290|CNC04540|CNC02150|CND04200|CND04600|CNK01450|CNL05370|CNE02160|CNE04000|CNF02140|CNF04150|CNG04360|CNH00340|CNH01600|CNC06100|CND02610|CNH01605|CND02960|CNH01770|CNB01090|CND06280|CNB02750|CNF00670|CNF01650|CNI01050|CNF03840|CNI01480|CNG02740|CNE01910|CNI02150|CND02790|CNI04340|CND04480|CNK01950|CNK03230|CNJ03110|CNG02250|CNK01360|CNG03720|CNK02900|CNL05120|CNA01060|CNB04880|CNC01410|CNN01910|CNH01270|CNG01090|CNA04940|CNI01120|CNA05210|CNA06200|CNA06500|CNA07960|CNB02870,59,0.0027,0.0242,0.1431,-0.7483,-2.0887,-0.9973
4738,GO:0015934,GO:0015934,FALSE,GO:0015934,large ribosomal subunit,ENR,CNB05510|CNC00700|CNC01030|CNA02220|CNC02805|CND04400|CNC04305|CNC05240|CNC05320|CNA08220|CNB00600|CNI03760|CND03460|CNB01910|CNB02360|CNC00350|CND05700|CNC01630|CNE01960|CNC03010|CNC05360|CNE02170|CNE02690|CNC06990|CNE04980|CNF00040|CNE03060|CNA06350|CNG00300|CNG02920|CNG03160|CNJ03370|CNK02240|CNC04580|CNF00580|CNF02270|CNH02050|CNH02760|CNJ00980|CNI01090|CNI02170|CNI02560|CNI03170|CNJ01140|CNJ01410|CNJ01560|CNJ02260|CNJ02550|CNJ03120|CNE02300|CNK03100|CNL05155|CNA00250|CNA06360|CNA06820|CNA07490|CNM00390|CNM01020|CNB02420|CNB05030|CNC03070|CNM02240|CNE03920|CNM02320|CNH02040|CNC06940|CND05910|CNA01000|CNF01790|CNF02150|CNG00830|CNA04850|CNG03520|CNA05170|CNJ01920|CNL03960|CNN01720|CNA07010|CNA07570|CNA07980|CNB03010|CNB04500,82,0,0.0013,0.0046,-0.7668,-2.2293,-1
4739,GO:0007080,GO:0007080,FALSE,GO:0007080,mitotic metaphase plate congression,ENR,CNF04200|CNA00730|CNH00580|CNA06580|CNB02030|CNJ02500|CNB02120|CNM00940|CND04450|CND05430|CNF01100|CNC01750|CNE02525|CNE02670|CNE04540|CNF00960,16,0.0419,0.1964,1,-0.6848,-1.547,-0.9581
4740,GO:0031324,GO:0031324,FALSE,GO:0031324,negative regulation of cellular metabolic process,ENR,CNA00070|CNA00780|CNH02800|CNN01790|CND02530|CNA02220|CND03645|CNL05000|CNE00600|CNA07200|CNF01240|CND03210|CND03540|CNF04670|CNH02480|CND04520|CNF01960|CND04550|CND05540|CNA03840|CNA01700|CNA07480|CNA08010|CNB04890|CNC01550|CNC01750|CNE01590|CNA02740|CND05810|CNI02950|CNI03430|CNE03830|CNK03050|CNF00340|CNC07110|CNJ01400|CNL04090|CNF02840|CNM02320|CNA05430|CNG01230|CNE04710|CNA06070|CNG04180|CNJ00415|CNH01270|CNK02230|CNL05865|CNJ01100|CNM01210|CND01930|CNB00550|CNK02590|CNF03740|CNA06620|CNF03810|CNA06550|CNE01490|CNM01820|CNH00290|CNL04080|CNF01870|CNI04110|CNG00240|CNK01230|CNC05330|CNL05390|CNI03050|CNM01520|CNN00500|CNI03280|CNK03130|CNC02150|CNG01430|CNN00550|CNB03160|CNI04305|CNA03570|CNG02110|CND05090|CNB04370|CNG02640|CNA03420|CNB03580|CND01590|CNE02360|CNA00400|CNE02660|CNG03620|CNA01820|CNA06710|CNG00150|CNB03080|CNG01260|CNB03300|CNC00780|CNI01890|CNC02990|CNC05810|CNC05900|CND01430|CND03250|CND03730|CND05440|CNE01280|CNE02030|CNE04500|CNE05010|CNE05140|CNF01160|CNF01740|CNF02900|CNH03370|CNJ00250|CNJ00280|CNJ02920|CNK00090|CNK02070|CNK03060|CNK03070|CNM00930|CNA00790|CNA06430|CNH01750|CNA08280|CNB03280|CNB04870|CNC02010|CNC02210|CNC00910|CNC03360|CNC05460|CND02660|CND04750|CND04760|CND04900|CND05580|CNF01540|CNF01680|CNF03820|CNG02835|CNG03790|CNC05020|CNJ01520|CNJ02470|CNK00240|CNF04360|CNL04550|CNC05310|CNL06350|CNM01100|CNN00850|CNF01810|CNG02350|CNB05360|CND01490|CNF01550|CNA02535|CNB03010|CND01880|CND03070,161,0,0.1353,0.9986,-0.5522,-1.6379,-1
4741,GO:0070925,GO:0070925,FALSE,GO:0070925,organelle assembly,ENR,CNI01780|CNL04710|CNK00360|CNK00670|CNK01520|CNL05520|CNM00590|CNN02410|CNI01180|CND05240|CNA07590|CNE04890|CNJ00650|CNA02470|CNA02860|CNA00540|CNH03440|CNE04980|CNA04130|CNB02120|CNC00480|CNC00810|CNK00460|CNA01750|CNC01750|CNB04790|CNC06070|CNG03150|CND04050|CNI02940|CNE05100|CNF01970|CNE01760|CNF04720|CNG01340|CNI03800|CNJ01400|CNF00540|CNH00580|CNC05120|CNH02000|CNA02100|CNB03850|CNK00170|CNI03930|CNA04770|CNC07120|CNC02150|CNG03780|CNA04950|CNA06470|CNB01910|CNB02360|CNB02830|CNC00350|CNC00500|CNC01060|CNC01630|CNC02820|CNC03010|CNC05360|CNC05710|CNC06990|CND03120|CND05450|CNE01670|CNE03060|CNG00300|CNG01700|CNG02920|CNH02690|CNJ01380|CNJ03370|CNK02240|CNB00450|CNC06100|CND02960|CNB01090|CND06280|CNF00670|CNF01650|CNF00500|CNF03840|CNG00800|CNG02740|CNG04380|CNI02150|CNI04340|CNK01950|CNK03230|CNA06430|CNA00330|CNJ02470|CNA07560|CNC06460|CNB00700|CNB03120|CNC01620|CNC02730|CNC04070|CND02490|CND05360|CND05590|CNE02015|CNE02750|CNE03115|CNB05550|CNE03125|CNF00560|CNF03930|CNI00160,111,0,0.1416,0.9943,-0.5635,-1.6708,-1
4742,GO:0016209,GO:0016209,FALSE,GO:0016209,antioxidant activity,ENR,CNH00120|CNK00130|CNE01560|CNL06340|CNN00220|CNC04200|CNK02140|CNK02750|CNA05600|CND01340|CNA06340|CND01490|CND02630|CNE02520|CNC04710|CNE03890|CNF01260|CNE00580|CNH03740|CNI01590|CNL03740|CNL06020|CNB05410|CNG01100,24,0.0248,0.162,0.9998,-0.7848,-1.5924,-0.9752
4743,GO:0006084,GO:0006084,FALSE,GO:0006084,acetyl-CoA metabolic process,ENR,CNM00100|CNN01560|CNC05080|CNL04950|CNF04450|CNA07740|CNB00990|CNG00840|CND05500|CNL05600|CNA02370|CND02450|CNG02670|CNJ00800,14,0.0185,0.1328,0.997,-0.7841,-1.6516,-0.9815
4744,GO:0000779,GO:0000779,FALSE,GO:0000779,"condensed chromosome, centromeric region",ENR,CNB03235|CNC02405|CNF04200|CNE03460|CND02590|CNG03150|CNI00780|CND04050|CNH03545|CNF04210|CNI02500|CNI02940|CNI03430|CNJ02500|CNI02480|CNM00140|CNM00940|CNG02140|CNF01100|CNF03190|CNG01080|CNA00540|CNA00730|CNH00580|CNA06580|CNB02120|CNC01510|CND04450|CND05430|CNA03095|CNE02525|CNE02670|CNE02770|CNG04430|CNE04540|CNA04090|CND01810|CNF00960|CNK02970,39,0.011,0.1391,0.952,-0.6475,-1.7542,-0.989
4745,GO:0051172,GO:0051172,FALSE,GO:0051172,negative regulation of nitrogen compound metabolic process,ENR,CNA00070|CNA00780|CNH02800|CNN01790|CND02530|CNA02220|CND03645|CNL05000|CNE00600|CNA07200|CNF01240|CND03210|CND03540|CNF04670|CNH02480|CND04520|CNF01960|CND04550|CND05540|CNA03840|CNA07480|CNA08010|CNB04890|CNC01750|CNE01590|CNA02740|CND05810|CNI02950|CNI03430|CNE03830|CNK03050|CNJ01400|CNF02840|CNM02320|CNA05430|CNG01230|CNE04710|CNA06070|CNG04180|CNH01270|CNK02230|CNJ01100|CNM01210|CNB00550|CNK02590|CNA06620|CNF03810|CNA06550|CNE01490|CNH00290|CNL04080|CNF01870|CNI04110|CNG00240|CNK01230|CNC05330|CNL05390|CNI03050|CNM01520|CNN00500|CNI03280|CNK03130|CNC02150|CNG01430|CNN00550|CNB03160|CNA03570|CNG02110|CND05090|CNB04370|CNG02640|CNA03420|CNB03580|CND01590|CNE02360|CNA00400|CNE02660|CNG03620|CNA01820|CNA06710|CNG00150|CNB03080|CNG01260|CNB03300|CNC00780|CNI01890|CNC02990|CNC05810|CNC05900|CND01430|CND03250|CND03730|CND05440|CNE01280|CNE02030|CNE04500|CNE05010|CNE05140|CNF01160|CNF01740|CNF02900|CNH03370|CNJ00250|CNJ00280|CNJ02920|CNK00090|CNK02070|CNK03060|CNK03070|CNM00930|CNA00790|CNA06430|CNH01750|CNA08280|CNB03280|CNB04870|CNC02010|CNC02210|CNC00910|CNC03360|CNC05460|CND02660|CND04750|CND04760|CND04900|CND05580|CNF01540|CNF01680|CNF03820|CNG02835|CNG03790|CNC05020|CNJ01520|CNJ02470|CNK00240|CNF04360|CNL04550|CNC05310|CNL06350|CNM01100|CNN00850|CNF01810|CNG02350|CNB05360|CNF01550|CNA02535|CNB03010|CND01880|CND03070,149,0,0.1487,0.9992,-0.5497,-1.6178,-1
4746,GO:0001228,GO:0001228,FALSE,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific",ENR,CNE03260|CNG02900|CNJ02920|CNJ02250|CNC02810|CNF00900|CNI04020|CNF00905|CNC06330|CND02990|CNA01820|CND03290|CNE01220|CNA01890|CNG01820|CNB00390|CNB03820,17,0.0064,0.0777,0.6513,-0.8362,-1.929,-0.9936
4747,GO:0000776,GO:0000776,FALSE,GO:0000776,kinetochore,ENR,CNB03235|CNC02405|CNF04200|CNE03460|CND02590|CNG03150|CNI00780|CND04050|CNH03545|CNF04210|CNI02500|CNI02940|CNI03430|CNJ02500|CNI02480|CNM00140|CNM00940|CNG02140|CNF01100|CNF03190|CNG01080|CNA00540|CNA00730|CNH00580|CNA06580|CNB02120|CNC01510|CND04450|CND05430|CNA03095|CNE02525|CNE02670|CNE02770|CNG04430|CNE04540|CNA04090|CND01810|CNF00960,38,0.0256,0.1425,0.9769,-0.6297,-1.7189,-0.9744
4748,GO:0006364,GO:0006364,FALSE,GO:0006364,rRNA processing,ENR,CNA02760|CND02650|CND02710|CND02780|CND02860|CNF01240|CND03550|CND00800|CNF01580|CNE01090|CNE01440|CNE04710|CNB00200|CNB05340|CNC05120|CNF03320|CNA04950|CNB02830|CNC00500|CNC02820|CNC05710|CNG02770|CND03120|CNE01670|CNG01700|CNH02690|CNJ01380|CNB00450|CNG03650|CND06280|CNF00670|CNG00800|CNG04380|CNI02150|CNI04340|CNH00280|CNA00790|CNA08280|CNC02010|CND02660|CNH02400|CNH02460|CNH02470|CNF01680|CNL06350|CND04940|CND05300|CNF01810|CNG02350|CNI01120|CNJ02640|CNK02890|CNA00090|CNA02220|CNA03160|CNA05400|CNA07590|CNC02570|CNJ00090|CNA08360|CNB03050|CNC00010|CNJ00650|CNC01770|CNN00090|CNN01880|CNC06110|CNJ01590|CND03220|CNJ02290|CNA01290|CNK00460|CNF04910|CNG01500|CNG04690|CNH00060|CNI02920|CNI03430|CNI03670|CNJ02650|CNK02595|CNA03780|CNJ03360|CNL03890|CNN01500|CNN02440|CNL04620|CNL04720|CNA07420|CNB00340|CNB00610|CNM02050|CNN00120|CNN00700|CNB03110|CNA01540|CND03780|CND04200|CNG03270|CNI01730|CNL05200|CND04240|CNN01780|CNC03940|CND05090|CNE01810|CNA01840|CNB04100|CNB01260|CNB04640|CNC04880|CND00460|CNE00590|CNE01200|CNF02230|CNH01340|CNM01320|CNN00480|CNA05930|CNA05935|CNA07030|CNB05580|CNA07530|CNA08230|CNB00040|CNB00540|CNB03080|CNC00100|CNB01060|CNB01090|CNB02750|CNC00240|CNB05270|CNB05450|CNC02190|CNC02340|CNC05910|CNC06360|CND02790|CND04480|CND05510|CNE02190|CNE03760|CNC01960|CNF04700|CNG01210|CNG02245|CNG02250|CNG02830|CNG02910|CNG03720|CNH02180|CNI01530|CNI01790|CNI02850|CNL04010|CNM00140|CNM00160|CNN00950|CNA02480|CNN01370|CNA06360|CNB02220|CNA07490|CNB02570|CNB05130|CNC04220|CNB05160|CNC05560|CNC01420|CND02475|CNA04300|CNC04020|CNC03070|CNC06340|CND01790|CNE03920|CNC04520|CND02300|CNH02040|CND02470|CNA06840|CND02940|CNE01710|CNE03320|CNE03520|CNF00090|CNF03010|CNF04820|CNI01820|CNI03970|CNJ00110|CNJ01990|CNJ02130|CNK00110|CNN01050,196,0,0.0033,0.013,-0.7053,-2.2014,-1
4749,GO:0000775,GO:0000775,FALSE,GO:0000775,"chromosome, centromeric region",ENR,CNF04210|CNA03600|CNA00540|CNA00730|CNA06580|CNA03420|CNA06990|CNB02030|CNB02120|CND02700|CNC01510|CND04450|CND05430|CNA03095|CNE02525|CNE02670|CNE02770|CNG04430|CNE04540|CNA04090|CND01810|CNF00960|CNB03235|CNC02405|CNF04200|CNE03460|CND02590|CNG03150|CNI00780|CND04050|CNH03545|CNI02500|CNI02940|CNI03430|CNH00950|CNJ02500|CNI02480|CNM00140|CNM00940|CNG02140|CNN01340|CNF01100|CNF03190|CNG01080|CNG04180|CNH00580|CNH01680|CNA06370|CNK02970,49,0.0123,0.1256,0.907,-0.6468,-1.7969,-0.9877
4750,GO:0000377,GO:0000377,FALSE,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",ENR,CNE05060|CNC02380|CNE01310|CNF00860|CNH00830|CNA00090|CNA01270|CNA01920|CNA02220|CNA02820|CNA03020|CNA04430|CNB00500|CNA05400|CNA06640|CNC05100|CNA06890|CNA07200|CNA07590|CNA08360|CNB00870|CNB01970|CNB03050|CNB03290|CNB03570|CNB05040|CNC00010|CNC00570|CNC01770|CNC02390|CNC02980|CNC03370|CNC06030|CNC06080|CNC06110|CNC06350|CND00900|CND02170|CND02200|CND02870|CND02880|CND03220|CND03240|CND04780|CND05530|CNE02430|CNF00260|CNF00490|CNF02950|CNF03230|CNF03490|CNF03910|CNF03920|CNF04030|CNF04330|CNF04910|CNG01030|CNG01500|CNG01650|CNG02290|CNG03060|CNG03090|CNG03510|CNG04690|CNH00060|CNH00210|CNH02260|CNH02660|CNI01460|CNI02720|CNI02920|CNI03030|CNI03180|CNI03430|CNI03670|CNI04230|CNJ01290|CNJ02010|CNJ02650|CNJ02730|CNJ03360|CNL03890|CNL04040|CNL04290|CNL05240|CNL06380|CNN00230|CNN00450|CNN00960|CNN01500|CNN01810|CNN02440|CNA00710|CNA01350|CNA03520|CNB05520|CNA01020|CNA06730|CNB00200|CNB05340|CNC01280|CNC05120|CND02290|CND03910|CNI00630|CNI00920|CNI01130|CNI01600|CNA06620|CNE01280,110,0.0127,0.1576,0.9998,-0.5442,-1.5999,-0.9873
4751,GO:0071174,GO:0071174,FALSE,GO:0071174,mitotic spindle checkpoint signaling,ENR,CNG03850|CNH00740|CNG02070|CNA00730|CNG03150|CNH01660|CND04050|CNH03545|CNB02030|CNJ02500|CNM00940|CNN00530|CNN00070|CNI04330|CNC01510|CNA05560|CNG03780|CNE02770|CNF03190,19,0.0427,0.1957,1,-0.6617,-1.5465,-0.9573
4752,GO:0005667,GO:0005667,FALSE,GO:0005667,transcription regulator complex,ENR,CNB00690|CNB00820|CND05520|CNE03260|CNI02970|CNI03090|CNI04020|CNA05940|CND02990|CNG00450|CND03290|CNN00730|CNN01060|CNG01820|CNG04080|CNJ00810|CNN01190|CNB03420|CNN01440|CND06400|CNG03040|CNA01510|CNE00290|CNA00400|CNA01205|CNA01820|CNA06710|CNJ03310|CNL04070|CNC00780|CNE01220|CNN01700|CNA01890|CNC00680|CNG03880|CND01430|CND05050|CND03250|CND05410|CNK01010|CNE05010|CNE02140|CNH03370|CNA03120|CNJ02920|CNA03340|CNH00940|CNK02070|CNC03130|CNK02410|CNE03830|CNL03680|CNC03910|CNH02020|CNL03880|CNC03890|CNA05890|CNA07610|CNB01270|CNH03590|CNH01090|CNH03680|CNL04930|CNC05180|CNA06380|CNH03875|CNC05370|CNF00660|CNL05180|CNF00900|CNF00905|CNC06330|CNI00950|CNF01730|CNM00130|CNF00950|CNB00390|CNI01660|CNM01330|CNI01430,80,0,0.1247,0.9017,-0.6137,-1.8021,-1
4753,GO:0046540,GO:0046540,FALSE,GO:0046540,U4/U6 x U5 tri-snRNP complex,ENR,CNH00210|CNB05520|CND02170|CNF00860|CNI02920|CNA00090|CND03240|CNI03670|CND05530|CNA05400|CNI01600|CNJ02650|CNJ03360|CNL03890|CNA07590|CNB03050|CNF04330|CNG01500|CNN01500|CNC01770|CNC02980|CNA00710,22,0.0134,0.1413,0.9771,-0.7182,-1.7178,-0.9866
4754,GO:0019843,GO:0019843,FALSE,GO:0019843,rRNA binding,ENR,CNB04730|CNK03230|CNG01210|CNC00700|CNK03100|CNA00250|CNM00160|CNJ00090|CNC05320|CNA04950|CNB01910|CNC00350|CNC01060|CNC02820|CNB01260|CNE02160|CNB04640|CNC05360|CNC06990|CNJ01990|CND03120|CNE04000|CNE01670|CNF01810|CNG00300|CNA05170|CNG03160|CNA06200|CND02550|CNE01090|CNF00670|CNI01050|CNI02150|CND02790,34,0.0118,0.0883,0.7687,-0.7264,-1.8811,-0.9882
4755,GO:0033177,GO:0033177,FALSE,GO:0033177,"proton-transporting two-sector ATPase complex, proton-transporting domain",ENR,CND01180|CNA02690|CNC05260|CNB04580|CNL04630|CNJ02380|CND02320|CNG02790|CNC05720|CND03280|CNK03340|CNA04290|CNC03840|CNA05160|CNC00990,15,0.0164,0.1345,0.9981,-0.7582,-1.6427,-0.9836
4756,GO:0034660,GO:0034660,FALSE,GO:0034660,ncRNA metabolic process,ENR,CNA02760|CND02650|CND02710|CNB00480|CNB00500|CND02780|CNB00900|CND02860|CNE03620|CNF01240|CNB01880|CND03550|CNB05640|CNC03850|CNA00930|CND00800|CNC06400|CNF01580|CNE01090|CNK02250|CNE01440|CNB00380|CNC05170|CND01140|CNC06600|CNF00100|CNF00150|CND03890|CNF00730|CND04250|CNF02520|CNI01900|CND04950|CNJ00670|CNM00110|CNC02800|CND05490|CNI01060|CNN01800|CND06300|CNE02810|CNE01390|CNE03020|CNE03310|CNE04140|CNF00070|CNE04710|CNB00200|CNB05340|CNC05120|CNG00400|CNA00760|CNB00250|CNG00570|CNC00420|CNC01870|CNE02590|CNG01310|CNG00280|CNG02370|CNG03590|CNH01430|CNJ02050|CNJ03280|CNF03320|CNK00420|CNK00740|CNC01370|CNF03730|CNH03600|CNI00670|CNN00820|CNB02860|CNG00720|CNG01105|CNI03160|CNA04950|CNF01530|CNG02010|CNG02060|CNJ00430|CNB02830|CNC00500|CNC02820|CNJ02270|CNC05710|CNJ03200|CNG02770|CND03120|CNE01670|CNG01700|CNK01030|CNH02690|CNJ01380|CNK02350|CNB00450|CNG03650|CND06280|CNF00670|CNG00800|CNG04380|CNA03820|CNI02150|CNA05950|CNI04340|CNB04270|CNC04270|CNH00280|CNM01290|CNC06160|CND05970|CNE03090|CNE04150|CNE04595|CNF00550|CNF02620|CNN01660|CNH00130|CNH00715|CNH00410|CNI04200|CNK00950|CNK02080|CNL05330|CNL06320|CNA00790|CNA08280|CNC02010|CND02660|CNH02400|CNH02460|CNH02470|CNH02710|CNF01680|CNH03230|CNL06350|CND04940|CND05300|CNF01810|CNG02350|CNI01120|CNJ02640|CNK02890|CND00130|CNA02240|CNA04140|CNE02870|CNI00050|CNB04410|CNE01870|CNA00090|CNA02220|CNA03160|CNA05400|CNA07590|CNC02570|CNJ00090|CNA08360|CNB03050|CNC00010|CNJ00650|CNJ01000|CNC01770|CNN00090|CNN01880|CNC06110|CNJ01590|CND03220|CNJ02290|CNA01290|CND01850|CNK00460|CND05500|CNF04910|CNG01500|CNG04690|CNH00060|CNK01970|CNI02920|CNI03430|CNI03670|CNI04230|CNA03460|CNJ02650|CNK02595|CNA03780|CNJ03360|CNL03890|CNA04320|CNN01500|CNN02440|CNC01760|CNC05820|CNJ00840|CNK00570|CNL04620|CND03670|CNE00310|CNL04720|CNE04260|CNA07420|CNL05410|CNB00340|CNB00610|CNB01130|CNM02050|CNN00120|CNB02180|CNN00700|CNN00830|CNB03110|CNA01540|CND03780|CND04200|CNG03270|CNI01730|CNL05200|CND04240|CNN01780|CNC03940|CND05090|CNE01810|CNA01840|CNB04100|CNB01260|CNB04640|CNC04880|CND00460|CNE00590|CNE01200|CNF02230|CNH01340|CNM01320|CNN00480|CNA05930|CNA05935|CNA07030|CNB05580|CNA07530|CNA08230|CNB00040|CNB00540|CNB03080|CNC00100|CNB01060|CNB01090|CNB02750|CNC00240|CNB05270|CNB05450|CNC02190|CNC02340|CNC05910|CNC06360|CNC01375|CND02790|CND04480|CND05510|CNE02190|CNE03760|CNC01960|CNF04700|CNG01210|CNG02245|CNG02250|CNG02830|CNG02910|CNG03720|CNH02180|CNI01530|CNI01790|CNI02850|CNL04010|CNM00140|CNM00160|CNN00950|CNA02480|CNC03650|CNN01370|CNA06360|CNB02220|CNA07490|CNB02570|CNB05130|CNC04220|CNB05160|CNC05560|CNC01420|CND02475|CNA04300|CNC04020|CNC03070|CNC06340|CND01790|CNE03920|CNC04520|CND02300|CNH02040|CND02470|CNA06840|CND02940|CNE01710|CNE03320|CNE03520|CNA03390|CNF00090|CNF03010|CNC05030|CNF04820|CNI01820|CNI03970|CNJ00110|CNJ01990|CNJ02130|CNK00110|CNN01050|CNA00060|CNA00740|CNC06740|CNA01310|CNA02290,321,0,0.167,0.9998,-0.4503,-1.5845,-1
